HDV1d	0	1631	94ac4e2e-e027-40bd-ad82-810fc5eec407	60	+	0	1631	255,0,0	2	179,367	0,1264	179_1265	26
HDV1d	0	1629	4c951197-b2d2-4891-b23a-9469852251a7	60	+	0	1629	255,0,0	2	461,525	0,1104	461_1105	3
HDV1d	0	1615	c341a178-2125-4a98-a66f-3f5e89747c00	60	+	0	1615	255,0,0	2	562,976	0,639	562_640	3
HDV1d	0	1631	9185a7fc-f25c-46d1-8997-691d92004d48	60	+	0	1631	255,0,0	2	327,592	0,1039	327_1040	32
HDV1d	0	1615	3e187a1e-2c00-464d-a694-0a24d72d2683	60	+	0	1615	255,0,0	2	150,329	0,1286	150_1287	47
HDV1d	0	1631	cd15c71f-438c-43a2-b1d5-635ea9b8e56d	60	+	0	1631	255,0,0	2	143,332	0,1299	143_1300	2234
HDV1d	0	1631	529b753b-76be-49c9-8ccc-a328e427b0ce	60	+	0	1631	255,0,0	2	139,332	0,1299	139_1300	70
HDV1d	0	1631	354be6d3-86ca-419c-964b-25a6bde132c0	60	+	0	1631	255,0,0	2	129,339	0,1292	129_1293	197
HDV1d	0	1631	283f091b-3f18-4512-90d2-b30ea2dbb0a4	60	+	0	1631	255,0,0	2	1310,199	0,1432	1310_1433	3
HDV1d	0	1629	bbbd0f05-8697-4949-b7d2-a7c27348c984	40	+	0	1629	255,0,0	3	536,198,151	0,1125,1478	536_1126_1323_1479	1
HDV1d	0	1631	eb7fbe55-5f3f-4cc0-91ba-bc9e0b13ac11	60	+	0	1631	255,0,0	2	143,332	0,1299	143_1300	2234
HDV1d	0	1631	0688e32f-34ea-42fa-901e-96cb56717b4f	60	+	0	1631	255,0,0	2	143,574	0,1057	143_1058	3
HDV1d	0	1631	f7be787d-56d7-4d6b-b35c-62c08b97145b	60	+	0	1631	255,0,0	2	145,339	0,1292	145_1293	342
HDV1d	0	1631	4c115917-1127-46a4-b294-7af65da60489	60	+	0	1631	255,0,0	2	477,650	0,981	477_982	3
HDV1d	0	1631	637ea9a7-2e97-4c24-b6c4-93117d41720c	60	+	0	1631	255,0,0	2	55,944	0,687	55_688	2
HDV1d	0	1064	ab9cd3cc-f328-4de7-92ba-41286074b520	60	+	0	1064	255,0,0	2	211,377	0,687	211_688	1
HDV1d	0	1631	33b0a022-e046-4b36-bf1f-96072204a8f4	60	+	0	1631	255,0,0	2	143,332	0,1299	143_1300	2234
HDV1d	0	1523	9e0bc640-3ae9-47de-b40a-81ddc72410f6	60	+	0	1523	255,0,0	2	276,999	0,524	276_525	1
HDV1d	0	1629	f79bf947-d16b-4798-945c-3b478bbd9ef8	60	+	0	1629	255,0,0	2	143,330	0,1299	143_1300	2234
HDV1d	0	1631	6d3dc97b-b5eb-4cce-8339-8409a9e04c6e	60	+	0	1631	255,0,0	2	332,506	0,1125	332_1126	103
