HDV1d	0	1631	03fa54de-953a-4b2d-959b-864eab48208d	60	+	0	1631	255,0,0	2	1243,285	0,1346	1243_1347	4
HDV1d	0	1631	4f42ad68-f399-4ab0-9806-deda5c760aba	60	+	0	1631	255,0,0	2	461,666	0,965	461_966	2
HDV1d	0	1631	de5d4df7-ee1d-4bdf-b8f5-bacf2b34776a	60	+	0	1631	255,0,0	2	477,657	0,974	477_975	886
HDV1d	0	1631	0cbd424a-0b13-44ce-9ec6-b22b963c6b2e	60	+	0	1631	255,0,0	2	411,1115	0,516	411_517	1
HDV1d	0	1631	0d9c7e7d-3fde-44b0-aad6-fea5097a6c60	60	+	0	1631	255,0,0	2	477,657	0,974	477_975	886
HDV1d	0	1310	c1015589-a3fe-44ad-963d-dd879d660747	60	+	0	1310	255,0,0	2	477,336	0,974	477_975	886
HDV1d	0	1631	8a4700ec-11fa-47fb-ba95-3cdf0afbe775	60	+	0	1631	255,0,0	2	1013,551	0,1080	1013_1081	2
HDV1d	0	1631	7b6cfb32-2761-4181-a795-bf249f37a284	60	+	0	1631	255,0,0	2	129,1437	0,194	129_195	44
HDV1d	0	1631	cbd43a57-814e-4ea8-ac54-d853dc90e6c3	60	+	0	1631	255,0,0	2	477,657	0,974	477_975	886
HDV1d	0	1631	4021d228-9f16-4deb-8b43-0d7727816721	60	+	0	1631	255,0,0	2	613,316	0,1315	613_1316	2
HDV1d	0	1615	edcfef90-20ef-41bb-863a-5167ce580030	60	+	0	1615	255,0,0	2	477,641	0,974	477_975	886
HDV1d	0	1155	cea3364b-d852-4992-916e-a6ba654db2ab	60	+	0	1155	255,0,0	2	263,688	0,467	263_468	1
HDV1d	0	1630	4efaf341-5102-4c9c-b454-427d094bc90e	60	+	0	1630	255,0,0	2	477,656	0,974	477_975	886
HDV1d	0	1631	09b680eb-60e4-4431-91a9-a2d45d3bd7ec	60	+	0	1631	255,0,0	2	353,1227	0,404	353_405	2
HDV1d	0	995	947c5a18-2f3d-458e-a12e-b4c547f466bd	60	+	0	995	255,0,0	2	493,450	0,545	493_546	1
HDV1d	0	1631	31a2e27c-f5e0-4e7c-94b9-98e3913ca137	60	+	0	1631	255,0,0	2	248,1278	0,353	248_354	1
HDV1d	0	1631	cffaca91-3768-447c-8650-04830f6d500d	60	+	0	1631	255,0,0	2	477,657	0,974	477_975	886
HDV1d	0	1615	4a65f2d4-9d60-41e6-a9c6-9488778b6a75	60	+	0	1615	255,0,0	2	477,641	0,974	477_975	886
HDV1d	0	1631	081c219b-39de-45d9-9854-afefd69082ea	60	+	0	1631	255,0,0	2	1003,459	0,1172	1003_1173	35
HDV1d	0	1631	c56a66ee-3489-4ed7-8f06-a3762991dcbd	60	+	0	1631	255,0,0	2	236,345	0,1286	236_1287	1
HDV1d	0	1631	a066820d-549d-4510-aaa2-c15eaca36bc4	60	+	0	1631	255,0,0	2	43,1181	0,450	43_451	1
HDV1d	0	1629	3a328b5b-bcce-4f2e-a459-b145dc948101	60	+	0	1629	255,0,0	2	451,790	0,839	451_840	3
HDV1d	0	1631	2e29352e-a9f9-46a7-addf-d09bf129854a	60	+	0	1631	255,0,0	2	650,809	0,822	650_823	27
HDV1d	0	1615	8afa9c85-d24f-4690-b97c-4b61c15676ff	60	+	0	1615	255,0,0	2	668,814	0,801	668_802	2
HDV1d	0	1631	a8021306-ae36-463f-896e-3d753dd7f134	60	+	0	1631	255,0,0	2	477,657	0,974	477_975	886
HDV1d	0	1465	96ea0c84-c2af-476f-9147-95ee2c6e53ba	60	+	0	1465	255,0,0	2	613,662	0,803	613_804	2
HDV1d	0	1631	69ddf781-876a-4042-8519-fd7478e4e35c	60	+	0	1631	255,0,0	2	150,1099	0,532	150_533	1
HDV1d	0	1631	8ee0a728-b5bf-44a9-b0a0-2e92e34f5b55	60	+	0	1631	255,0,0	2	1011,532	0,1099	1011_1100	1
HDV1d	0	1631	7ae7b4e8-d44b-4a0f-9c50-402cf41327e5	60	+	0	1631	255,0,0	2	810,630	0,1001	810_1002	1
HDV1d	0	1631	a966cbdc-bcbb-4ee9-8214-4577b9f88aeb	60	+	0	1631	255,0,0	2	477,657	0,974	477_975	886
HDV1d	0	1629	9c7c19a6-63ee-44b4-9db0-f45022ff5a47	60	+	0	1629	255,0,0	2	477,655	0,974	477_975	886
HDV1d	0	1631	a850a3ee-cfbe-456d-9420-8f52112a46ab	60	+	0	1631	255,0,0	2	737,473	0,1158	737_1159	2
HDV1d	0	1629	8b31f1a1-4e96-4046-a94e-3afeab414b0c	60	+	0	1629	255,0,0	2	477,655	0,974	477_975	886
HDV1d	0	1631	af89927f-81d4-485f-9607-3f4cf63abd38	60	+	0	1631	255,0,0	2	477,657	0,974	477_975	886
HDV1d	0	1631	21b3ce7b-f376-42e3-9be8-179ce96ead20	60	+	0	1631	255,0,0	2	1032,532	0,1099	1032_1100	4
HDV1d	0	1606	7df31bdd-003a-41b3-a03a-aff07aadff28	60	+	0	1606	255,0,0	2	477,632	0,974	477_975	886
HDV1d	0	1604	1802d0f7-5835-4e30-849f-824bf85749de	60	+	0	1604	255,0,0	2	1139,394	0,1210	1139_1211	1
HDV1d	0	1625	2693522b-fa6e-4a47-b3da-b6bd75da1027	60	+	0	1625	255,0,0	2	497,652	0,973	497_974	1
HDV1d	0	890	73d0ef81-30eb-47d8-9719-54e1f21d6861	60	+	0	890	255,0,0	2	368,272	0,618	368_619	1
HDV1d	0	1631	85c13518-b5c3-435c-b2f4-f4567266f887	60	+	0	1631	255,0,0	2	477,657	0,974	477_975	886
HDV1d	0	1631	a1c68c38-c1ee-4629-aa46-a1f1b27446a9	60	+	0	1631	255,0,0	2	477,657	0,974	477_975	886
HDV1d	0	1631	02688098-4fb2-4f9f-907d-4d99aaf4363d	60	+	0	1631	255,0,0	2	585,783	0,848	585_849	1
HDV1d	0	1626	f1c34e60-fcff-454b-a359-0456052c9303	60	+	0	1626	255,0,0	2	1093,450	0,1176	1093_1177	3
HDV1d	0	1631	add4d250-bfb9-43ca-9b82-6a4ff791353c	60	+	0	1631	255,0,0	2	596,661	0,970	596_971	1
HDV1d	0	1625	1b649b8b-47cc-4b58-8523-5f20a974acad	60	+	0	1625	255,0,0	2	932,611	0,1014	932_1015	4
