5prime_site	Count
1105	289
1015	181
1433	64
1058	40
1100	1355
1457	185
840	66
1242	8
245	9
322	1
732	14
1304	18
662	2
1108	245
1002	50
288	2
970	1
1126	349
1270	10
354	27
1347	25
1316	14
1337	93
872	57
966	14
1293	156
267	24
1044	27
443	4
1140	32
820	12
1426	24
636	25
199	6
281	3
1300	98
849	22
1602	1
771	5
1519	20
243	4
987	65
1409	39
1159	22
1393	15
362	4
1072	14
1469	1
1265	3
1287	53
1386	23
1462	3
918	97
1211	40
1037	13
957	1
1312	37
509	1
847	3
898	28
928	6
1110	94
695	1
1398	1
682	16
407	2
1379	2
1115	34
431	6
1087	16
546	23
724	6
456	29
640	15
1117	16
1470	1
523	2
1173	15
1124	10
795	5
1027	6
309	5
406	1
1165	48
1308	1
714	14
1121	3
1572	16
566	2
823	36
1468	4
576	6
1399	22
158	2
1365	4
1010	2
1338	1
1203	8
525	6
1114	1
759	29
907	4
1040	44
940	14
1284	3
529	1
1152	2
1120	32
804	6
688	13
1155	2
227	17
451	3
1171	2
705	14
593	1
437	2
791	1
494	11
1407	4
1133	4
702	2
490	1
1146	19
1017	5
161	1
948	1
1116	19
1235	10
186	10
429	3
1487	1
1081	37
1259	1
1321	8
164	1
1113	2
301	8
921	4
408	1
581	1
323	1
487	1
657	1
1327	1
936	2
624	1
978	1
214	3
526	3
568	2
278	1
950	2
1111	5
423	2
216	1
953	2
597	6
1479	25
947	12
1550	12
1583	3
100	2
290	1
619	6
1493	5
788	5
1506	12
1286	1
1195	5
1444	1
592	2
777	2
116	1
399	1
522	2
118	1
814	1
157	1
1023	3
1352	2
1272	1
385	4
427	1
163	8
501	2
1496	2
974	1
1128	1
1199	5
273	1
438	4
252	1
751	6
289	2
730	6
1320	1
1528	1
1500	2
475	1
205	7
514	2
1514	4
335	2
531	2
1025	1
535	1
306	2
1118	1
543	1
195	9
1588	5
1489	1
169	4
379	1
428	1
648	2
1367	1
1185	5
1525	2
360	1
352	3
1508	1
141	4
960	11
1135	5
1180	8
1092	4
591	1
1112	1
1531	1
964	1
1258	1
586	1
1394	2
1278	1
910	4
799	3
382	1
561	1
1526	1
396	2
217	2
949	9
1562	5
567	3
1222	2
1443	1
1581	2
365	2
1153	2
891	1
1494	1
1313	1
537	1
609	4
1182	4
1529	4
364	2
550	8
625	1
594	1
375	2
1513	1
1190	4
330	1
473	2
489	4
1546	1
513	1
659	2
1585	1
993	1
298	1
478	1
749	1
680	1
534	1
1245	6
748	1
621	1
697	1
1050	4
400	1
94	1
488	1
1220	2
1307	3
1271	1
215	2
1473	2
1281	1
595	1
1377	1
499	3
95	1
658	3
477	2
1362	1
858	3
951	3
212	2
519	2
287	3
1335	1
1405	1
579	1
112	1
992	1
973	1
1249	3
213	2
480	1
518	2
500	1
498	1
1344	2
1280	1
937	1
128	1
282	2
674	2
1545	1
393	1
746	3
588	3
1189	1
693	2
963	1
985	1
1331	1
782	1
177	3
1178	3
988	2
611	2
1170	1
773	3
433	1
931	1
203	1
675	1
426	2
326	1
694	1
1158	1
1237	5
1066	1
972	2
422	1
1378	3
703	1
135	1
802	1
603	1
599	1
413	1
356	1
1336	1
1372	1
1533	1
424	2
133	1
510	1
502	2
381	1
975	2
1226	1
1024	1
202	1
1485	1
507	1
383	1
320	1
721	1
417	1
1524	2
434	1
661	1
284	1
812	1
419	1
1012	1
1466	1
409	1
935	1
481	1
1109	1
348	1
1221	2
851	2
207	1
1328	1
286	2
1541	1
564	1
418	1
1254	1
741	1
1392	1
449	1
1125	1
1310	1
107	1
952	1
283	2
1382	2
234	1
589	1
783	1
1396	1
332	1
92	1
1119	2
325	1
82	1
328	1
1223	1
1248	1
503	1
491	1
552	1
998	1
1250	1
944	1
512	1
401	1
388	1
1395	1
333	1
965	1
673	1
1448	1
402	1
1502	1
1018	1
1229	1
1090	1
468	1
153	1
376	1
556	1
1262	1
436	1
1353	1
551	1
565	1
404	1
386	1
1385	1
296	1
560	1
997	1
1360	1
986	1
355	1
607	3
474	1
916	1
1227	1
