AF324493.2	0	4697	221a0c1e-4673-4a0a-90ae-a0234dbb644f	19	+	0	4697	255,0,0	3	308,4,440	0,3794,4257	308_3795_3798_4258	1
AF324493.2	0	9608	5fe4dc80-0217-4e92-a1b4-6796cd4b639a	60	+	0	9608	255,0,0	2	44,626	0,8982	44_8983	1
AF324493.2	0	6141	6cf27ba6-1abc-4869-a8d1-6c6faf8f6c36	60	+	0	6141	255,0,0	2	552,1323	0,4818	552_4819	1
AF324493.2	0	9458	79ecbbce-82e9-4d58-b4da-bcbd9add5494	60	+	0	9458	255,0,0	2	210,287	0,9171	210_9172	1
AF324493.2	0	9623	7a096455-3f3d-462c-bc65-d448813fc974	60	+	0	9623	255,0,0	2	119,428	0,9195	119_9196	1
AF324493.2	0	9623	999af37f-a851-4b5f-a096-9ee40e5a9230	60	+	0	9623	255,0,0	2	133,644	0,8979	133_8980	1
AF324493.2	0	5029	a1e806be-3d2d-4ac2-8f14-737cd821d857	60	+	0	5029	255,0,0	2	534,1848	0,3181	534_3182	1
AF324493.2	0	9623	de5d6c54-2c17-4b8f-9342-4e90d6ec6b74	60	+	0	9623	255,0,0	2	98,450	0,9173	98_9174	16
AF324493.2	0	1869	e784505b-6749-4a38-8562-bfaf74ae7b31	51	+	0	1869	255,0,0	2	355,803	0,1066	355_1067	1
AF324493.2	0	9622	1c32ac50-6ecc-457e-8d27-5b9ccf65b877	60	-	0	9622	255,0,0	2	543,549	0,9073	543_9074	1
AF324493.2	0	9151	30f0c1ca-e336-4d39-afaa-da00aa2d6f7a	60	-	0	9151	255,0,0	2	51,190	0,8961	51_8962	1
AF324493.2	0	5481	4f97ba22-ff47-4138-bdc6-765500e5bbc1	60	-	0	5481	255,0,0	2	299,1143	0,4338	299_4339	1
AF324493.2	0	9623	9045eb03-dc70-495f-90a4-fee9ed63501a	60	-	0	9623	255,0,0	2	46,642	0,8981	46_8982	1
AF324493.2	0	6659	d9951dd8-e988-4306-9b1f-9fc5d6c64379	60	-	0	6659	255,0,0	2	552,1685	0,4974	552_4975	1
AF324493.2	0	4640	ebcbae81-ae5f-4455-bc54-3893aaf30ad8	60	-	0	4640	255,0,0	2	583,1523	0,3117	583_3118	1
AF324493.2	1	9602	5c189cbe-6a63-45ce-b5a5-628e70ca8f79	60	-	1	9602	255,0,0	2	40,621	0,8980	41_8982	1
AF324493.2	1	9623	6e798a01-8c1d-417f-9dc8-4ab1fd4f1e8b	44	-	1	9623	255,0,0	2	298,443	0,9179	299_9181	3
AF324493.2	2	2056	44367683-e7ab-478b-80e2-e044d9b247fc	59	-	2	2056	255,0,0	2	712,558	0,1496	714_1499	1
AF324493.2	2	9223	baff34e7-c138-4102-b826-7b561ab15d9d	12	-	2	9223	255,0,0	2	39,207	0,9014	41_9017	1
AF324493.2	4	9623	fdf139b1-47a0-48c5-b2ab-f4499a848a9e	60	-	4	9623	255,0,0	2	37,507	0,9112	41_9117	1
AF324493.2	6	9623	94ecedd6-5ad2-4f69-9e30-97bbcc8ab662	39	-	6	9623	255,0,0	2	293,489	0,9128	299_9135	1
AF324493.2	17	9623	ecdcde6f-2e11-4213-b520-a2478d7f71f3	53	-	17	9623	255,0,0	2	24,761	0,8845	41_8863	1
