start_site	Count
1	553914
2	18726
3	13976
4	24860
5	6595
6	24130
7	9622
8	6020
9	8347
10	3009
11	2188
12	5609
13	503
14	944
15	142
16	12
17	58
18	224
19	6046
20	236
21	421
22	16
23	28
24	238
25	2952
26	275
27	550
28	517
29	216
30	444
31	428
32	1186
33	981
34	349
35	348
36	550
37	637
38	236
39	145
40	101
41	225
42	303
43	142
44	139
45	475
46	174
47	138
48	242
49	256
50	162
51	160
52	167
53	132
54	238
55	92
56	137
57	226
58	223
59	161
60	101
61	90
62	171
63	159
64	103
65	132
66	35
67	101
68	53
69	84
70	55
71	66
72	108
73	3
74	6
75	31
76	236
77	82
78	117
79	92
80	30
81	72
82	10
83	8
84	9
85	301
86	104
87	39
88	25
89	31
91	1
92	5
93	205
94	49
95	110
96	43
97	19
98	5
99	6
100	205
101	52
102	53
103	114
104	42
105	44
106	36
107	19
108	34
109	21
110	72
111	32
112	15
113	9
114	13
115	211
116	39
117	91
118	61
119	19
120	16
121	6
122	89
123	37
124	20
125	23
126	15
127	17
128	42
129	2
131	2
132	1
133	3
134	9
135	451
136	41
137	48
138	38
139	17
140	12
141	60
142	81
143	42
144	18
145	7
146	16
147	25
148	17
149	33
150	6
151	1
152	1
155	2
157	9
158	14
159	262
160	23
161	30
162	38
163	246
164	95
165	61
166	23
167	16
168	21
169	29
170	43
171	41
172	57
173	56
174	43
175	12
176	1
178	4
179	3
180	1
181	2
182	2
183	2
186	2
187	46
188	348
189	70
190	184
191	83
192	60
193	28
194	24
195	45
196	42
197	89
198	60
199	32
200	56
201	59
202	30
203	106
204	54
205	28
206	52
207	34
208	61
209	43
210	32
211	25
212	32
213	17
214	165
215	116
216	97
217	37
218	30
219	50
220	26
221	29
222	23
223	25
224	33
225	14
226	32
227	39
228	36
229	67
230	23
231	30
232	25
233	64
234	76
235	68
236	42
237	33
238	17
239	17
240	29
241	23
242	36
243	13
244	22
245	81
246	39
247	25
248	47
249	33
250	19
251	3
252	1
253	1
254	72
255	29
256	45
257	59
258	30
259	14
260	18
261	3
262	1
265	2
266	20
267	266
268	41
269	62
270	33
271	29
272	31
273	25
274	16
275	34
276	56
277	43
278	20
279	39
280	31
281	29
282	19
283	23
284	21
285	18
286	26
287	15
288	12
289	28
290	20
291	28
292	20
293	31
294	27
295	31
296	26
297	23
298	21
299	27
300	20
301	1
302	1
303	4
304	1
305	11
306	8
307	88
308	28
309	34
310	30
311	35
312	24
313	25
314	19
315	23
316	24
317	12
318	16
319	17
320	16
321	19
322	9
323	10
324	6
325	2
326	13
327	11
328	11
329	17
330	8
331	6
332	18
333	15
334	14
335	23
336	8
338	1
339	1
340	43
341	12
342	1
350	1
352	6
353	8
354	168
355	7
356	4
357	9
358	10
359	10
360	15
361	16
362	85
363	14
364	25
365	22
366	12
367	39
368	20
369	25
370	32
371	19
372	21
373	12
374	25
375	24
376	14
377	29
378	14
379	8
380	11
381	12
382	18
383	7
387	60
388	13
389	16
390	20
391	18
392	26
393	18
394	20
395	3
396	16
397	6
398	6
399	14
400	16
401	12
402	18
403	8
404	6
405	8
406	10
407	13
408	7
409	12
410	9
411	26
412	20
413	11
414	19
415	22
416	16
417	14
418	10
419	11
420	7
421	6
422	16
423	8
424	2
425	2
426	5
427	3
428	9
429	3
430	64
431	11
432	15
433	26
434	13
435	11
436	20
437	13
441	46
442	27
443	25
444	8
445	7
446	10
447	15
448	30
449	23
450	20
451	9
452	9
453	17
454	18
455	31
456	18
457	7
458	12
459	11
460	10
461	12
462	12
463	11
464	15
465	6
467	2
468	2
469	2
471	6
472	59
473	10
474	26
475	22
476	15
477	16
478	12
479	7
480	11
481	2
482	3
483	2
485	4
487	8
488	69
489	30
490	24
491	13
492	2
493	4
494	23
495	20
496	15
497	27
498	28
499	13
500	26
501	14
502	1
503	2
504	6
505	49
506	17
507	16
508	26
509	12
510	20
511	32
512	23
513	36
514	21
515	14
516	16
517	10
518	25
519	24
520	9
521	29
522	22
523	27
524	26
525	32
526	15
527	14
528	13
529	14
530	18
531	24
532	21
533	16
534	15
535	7
536	8
537	4
538	2
539	1
540	1
541	26
542	12
543	18
544	17
545	11
546	5
547	11
548	9
549	8
550	17
551	14
552	8
553	10
554	12
555	2
556	5
557	5
558	12
559	12
560	11
563	1
565	1
566	11
567	80
568	13
569	9
570	7
571	1
576	5
577	73
578	28
579	1
586	1
587	7
588	186
589	26
590	18
591	10
592	24
593	11
594	60
595	27
596	15
597	16
598	33
599	16
600	40
601	21
602	20
603	15
604	11
605	13
606	13
607	9
608	6
609	11
610	6
611	6
612	9
613	5
614	4
615	9
616	2
617	1
618	8
619	10
620	10
621	10
622	1
632	1
633	2
634	123
635	13
636	20
637	13
638	6
639	14
640	8
641	6
642	10
643	6
644	2
645	1
650	7
651	52
652	18
653	13
654	23
655	10
656	8
657	11
658	3
660	3
661	43
662	6
663	6
664	7
665	8
666	7
669	4
670	45
671	33
672	14
673	25
674	16
675	9
676	8
677	7
678	3
682	37
683	11
684	16
685	35
686	15
687	20
688	9
689	6
690	12
691	8
692	9
693	14
694	8
695	6
696	6
697	1
698	1
701	2
702	1
703	104
704	9
705	29
706	16
707	8
708	7
709	12
710	14
711	13
712	9
713	29
714	7
715	8
716	9
717	7
718	15
719	6
720	23
721	10
722	12
723	7
724	10
725	4
726	9
727	9
729	2
730	10
731	24
732	13
733	21
734	12
735	9
736	9
737	11
738	10
739	6
740	25
741	17
742	12
743	13
744	11
745	10
746	17
747	8
748	13
749	7
750	9
751	6
752	13
753	8
754	8
755	13
756	16
758	6
759	2
760	32
761	9
762	12
763	7
764	1
769	3
770	1
772	2
773	75
774	13
775	10
777	1
778	2
779	2
781	5
782	103
785	4
786	77
787	11
788	6
789	10
790	14
791	13
792	1
793	1
795	57
796	9
797	8
798	8
799	12
801	1
802	1
803	75
804	12
805	8
806	10
807	40
808	19
809	2
810	1
812	55
813	24
814	18
815	9
816	6
817	7
818	7
819	1
821	1
822	11
823	3
824	4
825	16
826	3
827	1
838	3
839	1
840	40
841	4
842	3
843	180
844	25
845	15
846	12
847	14
848	11
849	11
850	11
851	4
852	10
853	2
854	9
855	10
856	7
857	3
858	4
859	3
871	36
872	7
873	2
874	4
875	3
876	5
877	1
878	1
879	1
883	5
894	1
897	1
898	111
899	8
900	8
901	1
902	3
903	6
904	3
911	17
912	7
913	12
914	9
915	9
916	3
917	5
918	2
919	3
920	5
923	1
924	17
925	4
929	1
931	1
932	2
933	21
934	3
935	8
936	6
937	6
938	1
939	2
940	3
941	4
943	3
944	1
952	1
955	1
961	1
962	1
963	28
964	5
965	3
966	10
967	5
969	25
970	2
971	9
972	1
973	3
977	1
978	2
979	1
980	1
983	1
985	1
1001	1
1003	2
1004	1
1005	27
1006	3
1007	12
1008	2
1009	2
1010	1
1026	1
1027	45
1028	5
1029	2
1030	9
1031	3
1032	1
1033	2
1034	1
1035	1
1040	2
1041	29
1042	5
1043	5
1044	2
1045	2
1046	8
1047	9
1048	2
1049	3
1050	2
1051	2
1052	2
1054	1
1055	2
1059	4
1060	1
1067	12
1068	2
1069	1
1070	2
1074	12
1075	3
1078	2
1080	2
1081	4
1082	2
1083	3
1084	2
1087	1
1089	1
1090	1
1092	1
1094	3
1097	1
1119	1
1121	1
1123	1
1124	299
1125	14
1126	42
1127	15
1128	31
1129	6
1130	3
1131	6
1132	6
1133	4
1134	2
1136	1
1137	7
1138	4
1139	2
1140	1
1141	4
1142	1
1143	2
1144	1
1147	2
1148	5
1149	2
1150	1
1151	1
1152	1
1153	1
1167	11
1168	1
1169	2
1170	2
1171	1
1176	4
1177	2
1178	3
1179	1
1181	1
1182	1
1185	1
1187	1
1193	1
1197	1
1203	1
1204	1
1205	1
1213	1
1217	1
1218	1
1220	1
1229	1
1230	1
1233	1
1235	1
1236	4
1237	1
1239	1
1240	1
1241	1
1242	1
1245	1
1248	2
1250	1
1252	1
1253	1
1254	1
1258	1
1260	1
1272	4
1273	2
1275	1
1293	1
1300	5
1301	3
1318	6
1319	1
1320	4
1321	1
1326	2
1327	2
1329	4
1337	1
1338	6
1340	3
1341	1
1346	1
1351	2
1352	3
1354	1
1358	1
1368	1
1374	1
1376	5
1377	3
1385	2
1387	4
1388	2
1389	3
1390	6
1392	1
1397	11
1398	1
1399	4
1402	5
1404	2
1405	3
1406	2
1407	1
1408	4
1409	2
1410	2
1411	2
1412	1
1413	3
1414	3
1415	3
1416	1
1417	6
1418	2
1420	1
1421	2
1422	1
1427	1
1430	7
1432	2
1433	1
1434	3
1436	1
1437	2
1438	1
1443	7
1444	2
1445	1
1446	1
1448	2
1449	2
1450	1
1451	2
1452	1
1453	2
1454	1
1455	1
1460	2
1462	5
1464	3
1465	1
1466	2
1467	2
1468	2
1470	2
1471	1
1472	1
1473	1
1474	1
1475	2
1476	1
1477	3
1478	1
1479	3
1480	6
1481	5
1482	6
1483	3
1484	1
1485	1
1489	2
1490	1
1495	2
1496	1
1497	2
1498	1
