HDV1b	0	1630	b7bfa678-128c-448f-b156-64c5f7dfa56c	60	+	0	1630	255,0,0	2	642,830	0,800	642_801	10
HDV1b	0	1630	578f8c5d-fc28-4a98-9e38-8c6595971471	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	de2e89f2-098f-4c6d-92d3-83cf8f9d877a	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	137ec31d-bb55-4c1e-90f7-c37c6681bdbb	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1624	50f844cd-b579-4622-a428-472a380d44b0	60	+	0	1624	255,0,0	2	152,313	0,1311	152_1312	1040
HDV1b	0	1593	2b0812fd-cc17-40d2-9a6b-d60df753f12e	60	+	0	1593	255,0,0	2	649,779	0,814	649_815	1807
HDV1b	0	1630	03d237b0-8d9c-4244-8efb-90fbe5eeb159	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1624	9e412385-1411-4b04-a1be-79ff11b331ce	60	+	0	1624	255,0,0	2	106,340	0,1284	106_1285	2
HDV1b	0	785	45eea77e-8eb0-4acc-83d8-68f3bee8e1fe	60	+	0	785	255,0,0	2	450,245	0,540	450_541	1
HDV1b	0	1630	e0815411-d0d8-4b00-96c9-152c8e6a7396	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1630	dbfc037f-814d-47f1-881d-39f030831bfb	60	+	0	1630	255,0,0	2	154,317	0,1313	154_1314	84
HDV1b	0	1630	3cc0ac78-50ea-4fd9-a368-b8a655ee287c	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1630	51d92d06-7556-480a-8b59-d12db04e4386	60	+	0	1630	255,0,0	2	152,314	0,1316	152_1317	528
HDV1b	0	1630	6aff862d-8dc2-402d-a240-18aa6259c68b	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1630	19485941-109b-4fd9-a575-547a8e53924c	60	+	0	1630	255,0,0	2	148,317	0,1313	148_1314	212
HDV1b	0	1630	547943c6-745e-4a17-819c-ce656bb8516e	60	+	0	1630	255,0,0	2	148,317	0,1313	148_1314	212
HDV1b	0	1630	87b90eb4-879d-498c-8dc7-eec5c6ac84ae	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	88f8eaaa-b059-4e75-acd2-6d79a2d7a5f9	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	2006a6e1-6d82-4af7-9686-9c663592d60a	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1630	6ce80728-1936-4632-9097-2c5826bdec27	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1630	5484fc69-bb38-4000-973e-992925083975	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1630	dbcb6f4d-aa98-44fe-9877-be34a58f5578	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1630	45a10f4e-b9d2-4d92-a59a-74098df66ae5	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	9f68a95f-8c4e-4815-9a43-8d697176e793	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1627	1a287344-efaf-405c-b7a3-95a2b536c53d	60	+	0	1627	255,0,0	2	152,316	0,1311	152_1312	1040
HDV1b	0	1630	097e2826-9b76-4608-b5c4-742b5e922959	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1628	b330dd73-d41e-4fb0-bc34-aafd51e752c7	60	+	0	1628	255,0,0	2	649,814	0,814	649_815	1807
HDV1b	0	1630	6761df58-e97b-4312-b61c-601640d5dfd2	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1630	6bed554c-5e71-4ebf-8856-b1c9e910aa89	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1630	0625ef92-bb68-49af-ac5a-9c1440abf130	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1377	1045d355-797b-4cae-8840-7059961f6aea	60	+	0	1377	255,0,0	2	768,372	0,1005	768_1006	1
HDV1b	0	1630	420422d8-752c-4e62-9077-1677f669a89f	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1625	65edfcce-6522-43e4-bdd7-e70dc0e13923	60	+	0	1625	255,0,0	2	649,811	0,814	649_815	1807
HDV1b	0	1617	216dd9c5-1d9c-482b-9f32-e521dc56f853	60	+	0	1617	255,0,0	2	152,306	0,1311	152_1312	1040
HDV1b	0	1630	7bb4157c-73de-431c-9a93-f74d6e463cde	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1630	88af266d-23a1-4067-8f08-a4950aa83a0c	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1630	59b923cb-85ca-40bd-b367-13cf2710c359	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1617	9119e753-08dc-481c-8c54-37397cbea8e0	60	+	0	1617	255,0,0	2	649,803	0,814	649_815	1807
HDV1b	0	1630	398836c1-32a9-4755-aa1a-f053b325095b	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	103b3e80-360f-40d8-b403-6f089f26294e	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1630	48c66a94-9180-4766-82e4-a6009682940b	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	7e608be5-2c46-4632-9cbc-7b2a5f8cc890	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1630	1cce7407-4b16-48b6-a4c2-d20d90ee1e42	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1617	a8feff96-fa8f-4174-86ef-cfb82f191c37	60	+	0	1617	255,0,0	2	150,306	0,1311	150_1312	1026
HDV1b	0	1260	5fa70721-961a-4bf5-aba0-784d069b1d8b	60	+	0	1260	255,0,0	2	649,446	0,814	649_815	1807
HDV1b	0	1630	e939ada4-5db9-4368-bebe-9a08ff2686c1	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	ef834ef3-6ce3-4c49-81b8-c556e364bace	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	b8031f03-76da-4cea-a8d3-8a00b58d6716	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	cfd0728c-939b-4a5c-b2e5-fc682e246773	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1630	8f11395f-86e6-4455-829e-ec1c30e65315	60	+	0	1630	255,0,0	2	649,824	0,806	649_807	83
HDV1b	0	1617	72277837-818e-4d13-bcb1-7b269ea712b9	60	+	0	1617	255,0,0	2	637,819	0,798	637_799	8
HDV1b	0	1630	a689d5b5-7f51-4eee-9dee-6afc58466bab	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1630	f6a72abe-851b-4c48-9074-ca03ee8a9362	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	61376f40-c444-4279-961c-e3af21d310ae	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1630	d9e4279a-4dc0-4774-ab51-5a3bdab75569	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	787	50235d1c-9f77-483e-86a7-d252c575efd4	60	+	0	787	255,0,0	2	85,648	0,139	85_140	1
HDV1b	0	1628	af830cc5-25a7-4be8-a75f-7eed54ef8226	60	+	0	1628	255,0,0	2	649,814	0,814	649_815	1807
HDV1b	0	1616	2e040aa4-b958-4599-957e-cd1ac33e918f	60	+	0	1616	255,0,0	2	152,300	0,1316	152_1317	528
HDV1b	0	1630	e1d8cdd2-4ee3-4200-85ef-9ec07bc200d8	60	+	0	1630	255,0,0	2	785,704	0,926	785_927	1
HDV1b	0	1630	01d04443-e750-4ff5-86fd-6155f75a41e6	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1630	b121ce58-02a3-43ec-8fb2-003f5e976588	60	+	0	1630	255,0,0	2	649,816	0,814	649_815	1807
HDV1b	0	1630	17d38a15-fdfe-4c85-8b3b-c21c590a0215	60	+	0	1630	255,0,0	2	150,319	0,1311	150_1312	1026
HDV1b	0	1630	b4f70340-966e-46a3-86e9-06875bef62bb	31	+	0	1630	255,0,0	2	152,314	0,1316	152_1317	528
HDV1b	0	1625	86579a56-7959-41ee-b6f8-5bd9c1fc0336	60	+	0	1625	255,0,0	2	649,811	0,814	649_815	1807
HDV1b	0	1630	fbcf2670-fd30-4309-9c0d-f6b76cfeb380	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1630	e07f924a-1458-4318-b2a7-13440d1eb476	60	+	0	1630	255,0,0	2	152,319	0,1311	152_1312	1040
HDV1b	0	1617	c9706c07-97e6-4d23-b984-3f2ada54e630	60	+	0	1617	255,0,0	2	150,306	0,1311	150_1312	1026
HDV1b	0	1616	a3712257-8a02-401e-9326-0a07aee8f687	60	+	0	1616	255,0,0	2	152,305	0,1311	152_1312	1040
